user_id,recency_days,frequency,monetary_value,total_events,view_count,cart_count,cart_abandonment_rate,avg_session_duration,purchase_recency_days,churned,churn_probability,risk_level,segment
U01389,2,37,4953.11,151,21,93,0.6021505376344086,8.2,2,0,0.0002,Low,High-Value Loyalists
U01390,9,4,251.81,40,23,13,0.6923076923076923,6.59,61,0,0.0007,Low,Casual Browsers
U01391,16,1,12.36,4,3,0,1.0,13.08,16,0,0.0002,Low,Casual Browsers
U01392,86,29,3404.09,101,21,51,0.4313725490196078,8.1,86,1,0.9998,High,Churned
U01393,5,0,0.0,6,6,0,1.0,5.98,35,0,0.0002,Low,Casual Browsers
U01394,24,1,11.83,13,11,1,0.0,8.62,54,0,0.0005,Low,At-Risk Spenders
U01395,2,2,57.05,16,11,3,0.3333333333333333,12.72,141,0,0.0008,Low,At-Risk Spenders
U01396,22,17,808.32,70,32,21,0.1904761904761904,7.4,25,0,0.0002,Low,At-Risk Spenders
U01397,21,1,7.28,9,8,0,1.0,7.53,79,0,0.0007,Low,Casual Browsers
U01398,11,1,12.74,27,23,3,0.6666666666666667,10.25,88,0,0.0007,Low,Casual Browsers
U01399,18,0,0.0,13,12,1,1.0,5.25,48,0,0.0002,Low,Casual Browsers
U01400,3,13,1199.83,75,37,25,0.48,7.71,42,0,0.0006,Low,At-Risk Spenders
U01401,17,12,616.79,62,25,25,0.52,9.23,29,0,0.0002,Low,At-Risk Spenders
U01402,0,5,466.0,44,22,17,0.7058823529411764,7.27,5,0,0.0002,Low,Casual Browsers
U01403,53,0,0.0,14,12,2,1.0,11.39,83,1,0.9998,High,Churned
U01404,16,43,6188.13,156,20,93,0.5376344086021505,8.11,20,0,0.0002,Low,High-Value Loyalists
U01405,26,9,893.95,51,25,17,0.4705882352941176,9.64,40,0,0.0005,Low,At-Risk Spenders
U01406,0,9,743.95,41,17,15,0.4,6.3,3,0,0.0002,Low,At-Risk Spenders
U01407,23,0,0.0,16,13,3,1.0,8.74,53,0,0.0002,Low,Casual Browsers
U01408,4,0,0.0,12,12,0,1.0,6.2,34,0,0.0002,Low,Casual Browsers
U01409,8,0,0.0,10,9,1,1.0,7.14,38,0,0.0002,Low,Casual Browsers
U01410,18,20,1252.54,77,29,28,0.2857142857142857,7.91,51,0,0.0009,Low,At-Risk Spenders
U01411,22,4,100.14,29,22,3,0.0,10.58,125,0,0.0011,Low,At-Risk Spenders
U01412,67,0,0.0,4,4,0,1.0,13.98,97,1,0.9998,High,Churned
U01413,23,3,143.62,17,13,1,0.0,5.65,54,0,0.0005,Low,At-Risk Spenders
U01414,105,0,0.0,6,6,0,1.0,2.55,135,1,0.9998,High,Churned
U01415,28,0,0.0,7,7,0,1.0,6.57,58,0,0.0003,Low,Casual Browsers
U01416,1,2,37.01,10,8,0,1.0,6.35,10,0,0.0002,Low,Casual Browsers
U01417,119,0,0.0,23,18,5,1.0,8.29,149,1,0.9998,High,Churned
U01418,114,7,481.48,33,17,9,0.2222222222222222,7.11,123,1,0.9997,High,Churned
U01419,13,0,0.0,7,6,1,1.0,3.7,43,0,0.0002,Low,Casual Browsers
U01420,28,10,610.01,79,46,23,0.5652173913043479,10.05,28,0,0.0002,Low,At-Risk Spenders
U01421,10,3,82.56,12,8,1,0.0,5.57,54,0,0.0005,Low,At-Risk Spenders
U01422,10,1,26.73,9,8,0,1.0,8.56,10,0,0.0002,Low,Casual Browsers
U01423,64,5,368.07,39,22,12,0.5833333333333333,8.55,75,1,0.9997,High,Churned
U01424,68,10,642.76,63,30,23,0.5652173913043479,7.3,82,1,0.9997,High,Churned
U01425,24,0,0.0,10,9,1,1.0,6.51,54,0,0.0002,Low,Casual Browsers
U01426,0,0,0.0,10,7,3,1.0,7.37,30,0,0.0002,Low,Casual Browsers
U01427,94,0,0.0,8,8,0,1.0,5.3,124,1,0.9998,High,Churned
U01428,6,0,0.0,10,10,0,1.0,7.35,36,0,0.0002,Low,Casual Browsers
U01429,1,2,38.05,22,18,2,0.0,7.7,1,0,0.0002,Low,At-Risk Spenders
U01430,16,0,0.0,19,16,3,1.0,6.14,46,0,0.0002,Low,Casual Browsers
U01431,19,0,0.0,3,2,1,1.0,12.2,49,0,0.0002,Low,Casual Browsers
U01432,12,0,0.0,11,11,0,1.0,6.04,42,0,0.0002,Low,Casual Browsers
U01433,20,0,0.0,4,4,0,1.0,1.42,50,0,0.0002,Low,Casual Browsers
U01434,8,0,0.0,22,19,3,1.0,7.1,38,0,0.0002,Low,Casual Browsers
U01435,99,0,0.0,15,14,1,1.0,11.31,129,1,0.9998,High,Churned
U01436,80,7,540.87,44,18,19,0.631578947368421,6.36,80,1,0.9997,High,Churned
U01437,8,47,5515.17,149,19,83,0.4337349397590361,10.01,9,0,0.0002,Low,High-Value Loyalists
U01438,11,0,0.0,12,12,0,1.0,6.28,41,0,0.0002,Low,Casual Browsers
U01439,28,57,8200.78,181,35,89,0.3595505617977528,8.36,28,0,0.0002,Low,High-Value Loyalists
U01440,19,1,14.56,27,23,3,0.6666666666666667,7.19,162,0,0.0008,Low,Casual Browsers
U01441,14,28,4503.98,86,12,46,0.3913043478260869,7.0,14,0,0.0002,Low,High-Value Loyalists
U01442,54,13,905.82,63,30,20,0.35,7.96,63,1,0.9997,High,Churned
U01443,6,0,0.0,4,4,0,1.0,5.03,36,0,0.0002,Low,Casual Browsers
U01444,2,2,44.23,20,16,2,0.0,6.73,2,0,0.0002,Low,At-Risk Spenders
U01445,24,4,267.38,64,33,27,0.8518518518518519,6.02,57,0,0.0007,Low,Casual Browsers
U01446,2,11,952.89,55,28,16,0.3125,8.35,8,0,0.0002,Low,At-Risk Spenders
U01447,16,0,0.0,12,9,3,1.0,8.22,46,0,0.0002,Low,Casual Browsers
U01448,2,0,0.0,12,12,0,1.0,6.63,32,0,0.0002,Low,Casual Browsers
U01449,13,4,203.77,39,22,13,0.6923076923076923,9.74,15,0,0.0002,Low,Casual Browsers
U01450,9,1,57.61,11,9,1,0.0,8.75,41,0,0.0003,Low,At-Risk Spenders
U01451,5,28,4222.89,82,15,39,0.282051282051282,7.55,5,0,0.0002,Low,High-Value Loyalists
U01452,10,1,32.14,29,24,4,0.75,7.3,99,0,0.0008,Low,Casual Browsers
U01453,26,35,4815.97,116,18,63,0.4444444444444444,8.04,26,0,0.0002,Low,High-Value Loyalists
U01454,22,1,42.16,12,9,2,0.5,8.83,136,0,0.0008,Low,At-Risk Spenders
U01455,72,19,2533.0,118,21,78,0.7564102564102564,8.83,76,1,0.9997,High,Churned
U01456,12,2,140.04,24,17,5,0.6,8.25,30,0,0.0002,Low,Casual Browsers
U01457,2,12,612.84,56,24,20,0.4,8.23,2,0,0.0002,Low,At-Risk Spenders
U01458,7,44,6626.57,140,24,72,0.3888888888888888,7.9,8,0,0.0002,Low,High-Value Loyalists
U01459,1,0,0.0,9,8,1,1.0,12.14,31,0,0.0002,Low,Casual Browsers
U01460,24,0,0.0,5,5,0,1.0,8.38,54,0,0.0002,Low,Casual Browsers
U01461,4,0,0.0,13,13,0,1.0,8.62,34,0,0.0002,Low,Casual Browsers
U01462,11,1,14.27,20,16,3,0.6666666666666667,8.28,179,0,0.0006,Low,Casual Browsers
U01463,103,0,0.0,4,4,0,1.0,5.5,133,1,0.9998,High,Churned
U01464,29,0,0.0,11,10,1,1.0,8.26,59,0,0.0003,Low,Casual Browsers
U01465,2,11,829.88,64,34,19,0.4210526315789473,8.09,4,0,0.0002,Low,At-Risk Spenders
U01466,72,0,0.0,6,6,0,1.0,7.0,102,1,0.9998,High,Churned
U01467,5,3,148.13,21,15,3,0.0,7.71,105,0,0.001,Low,At-Risk Spenders
U01468,11,2,126.57,27,20,5,0.6,9.32,76,0,0.0007,Low,At-Risk Spenders
U01469,28,1,28.59,14,10,3,0.6666666666666667,7.01,80,0,0.0007,Low,Casual Browsers
U01470,29,5,324.01,33,17,11,0.5454545454545454,7.79,53,0,0.0007,Low,At-Risk Spenders
U01471,19,1,25.16,4,3,0,1.0,6.28,151,0,0.0007,Low,Casual Browsers
U01472,22,8,534.67,68,35,25,0.6799999999999999,9.64,34,0,0.0004,Low,At-Risk Spenders
U01473,2,11,779.78,49,27,11,0.0,8.23,2,0,0.0002,Low,At-Risk Spenders
U01474,28,14,1078.0,53,23,16,0.125,8.2,28,0,0.0002,Low,At-Risk Spenders
U01475,2,0,0.0,4,4,0,1.0,5.68,32,0,0.0002,Low,Casual Browsers
U01476,12,50,7522.75,158,16,92,0.4565217391304348,8.17,12,0,0.0002,Low,High-Value Loyalists
U01477,11,0,0.0,8,8,0,1.0,5.93,41,0,0.0002,Low,Casual Browsers
U01478,12,5,300.08,36,21,10,0.5,9.08,16,0,0.0002,Low,At-Risk Spenders
U01479,27,1,33.79,24,16,7,0.8571428571428572,8.84,105,0,0.0008,Low,Casual Browsers
U01480,17,0,0.0,6,6,0,1.0,8.67,47,0,0.0002,Low,Casual Browsers
U01481,7,0,0.0,11,10,1,1.0,7.46,37,0,0.0002,Low,Casual Browsers
U01482,58,0,0.0,8,8,0,1.0,9.74,88,1,0.9998,High,Churned
U01483,7,8,535.38,38,20,10,0.1999999999999999,10.59,7,0,0.0002,Low,At-Risk Spenders
U01484,98,7,406.4,58,31,20,0.65,7.73,116,1,0.9997,High,Churned
U01485,3,0,0.0,9,8,1,1.0,6.7,33,0,0.0002,Low,Casual Browsers
U01486,21,1,47.75,29,21,7,0.8571428571428572,10.38,54,0,0.0005,Low,Casual Browsers
U01487,1,3,50.77,22,17,2,0.0,6.62,1,0,0.0002,Low,At-Risk Spenders
U01488,9,3,97.29,13,8,2,0.0,8.82,26,0,0.0002,Low,At-Risk Spenders
U01489,7,3,91.19,22,17,2,0.0,10.27,38,0,0.0003,Low,At-Risk Spenders
U01490,29,8,374.32,46,21,17,0.5294117647058824,10.18,56,0,0.0008,Low,At-Risk Spenders
U01491,9,3,137.41,22,13,6,0.5,7.47,33,0,0.0004,Low,At-Risk Spenders
U01492,5,2,46.2,10,6,2,0.0,12.34,7,0,0.0002,Low,At-Risk Spenders
U01493,23,32,4025.15,129,21,76,0.5789473684210527,8.05,23,0,0.0002,Low,High-Value Loyalists
U01494,59,5,140.12,21,14,2,0.0,11.01,67,1,0.9997,High,Churned
U01495,18,12,703.65,63,30,21,0.4285714285714286,9.9,18,0,0.0002,Low,At-Risk Spenders
U01496,20,0,0.0,3,2,1,1.0,9.13,50,0,0.0002,Low,Casual Browsers
U01497,5,7,399.64,35,18,10,0.3,7.42,15,0,0.0002,Low,At-Risk Spenders
U01498,3,0,0.0,13,13,0,1.0,14.13,33,0,0.0002,Low,Casual Browsers
U01499,14,14,946.31,56,26,16,0.125,6.12,32,0,0.0004,Low,At-Risk Spenders
U01500,3,2,93.85,20,16,2,0.0,11.88,36,0,0.0003,Low,At-Risk Spenders
U01501,5,8,466.56,42,19,15,0.4666666666666667,9.11,75,0,0.0014,Low,At-Risk Spenders
U01502,16,1,100.27,15,13,1,0.0,6.63,66,0,0.0005,Low,At-Risk Spenders
U01503,87,1,27.05,20,17,2,0.5,7.48,100,1,0.9995,High,Churned
U01504,22,2,50.14,25,20,3,0.3333333333333333,11.0,67,0,0.0004,Low,At-Risk Spenders
U01505,15,0,0.0,19,15,4,1.0,8.64,45,0,0.0002,Low,Casual Browsers
U01506,23,12,717.71,79,38,29,0.5862068965517242,8.97,28,0,0.0002,Low,At-Risk Spenders
U01507,25,8,461.96,63,40,15,0.4666666666666667,8.46,26,0,0.0002,Low,At-Risk Spenders
U01508,0,0,0.0,10,10,0,1.0,5.02,30,0,0.0002,Low,Casual Browsers
U01509,29,14,877.23,45,18,13,0.0,5.51,29,0,0.0002,Low,At-Risk Spenders
U01510,7,10,739.34,52,20,22,0.5454545454545454,8.34,23,0,0.0002,Low,At-Risk Spenders
U01511,6,11,847.16,75,41,23,0.5217391304347826,7.34,6,0,0.0002,Low,At-Risk Spenders
U01512,27,2,61.86,22,15,5,0.6,5.06,114,0,0.0007,Low,Casual Browsers
U01513,12,1,72.0,21,19,1,0.0,7.81,75,0,0.0005,Low,At-Risk Spenders
U01514,46,0,0.0,6,6,0,1.0,4.43,76,1,0.9998,High,Churned
U01515,24,0,0.0,6,5,1,1.0,3.55,54,0,0.0003,Low,Casual Browsers
U01516,110,13,954.31,74,38,23,0.4347826086956522,7.94,114,1,0.9998,High,Churned
U01517,10,12,729.19,48,21,15,0.1999999999999999,6.82,13,0,0.0002,Low,At-Risk Spenders
U01518,14,0,0.0,24,21,3,1.0,7.17,44,0,0.0002,Low,Casual Browsers
U01519,24,2,35.54,29,21,6,0.6666666666666667,10.7,58,0,0.0006,Low,Casual Browsers
U01520,20,0,0.0,9,9,0,1.0,8.69,50,0,0.0002,Low,Casual Browsers
U01521,68,0,0.0,12,10,2,1.0,6.05,98,1,0.9998,High,Churned
U01522,15,11,613.74,69,39,19,0.4210526315789473,7.79,27,0,0.0002,Low,At-Risk Spenders
U01523,16,1,11.22,19,13,5,0.8,6.57,50,0,0.0003,Low,Casual Browsers
U01524,50,10,497.12,57,30,17,0.4117647058823529,8.36,65,1,0.9997,High,Churned
U01525,24,0,0.0,13,13,0,1.0,6.25,54,0,0.0002,Low,Casual Browsers
U01526,18,0,0.0,26,24,2,1.0,7.15,48,0,0.0002,Low,Casual Browsers
U01527,22,4,128.19,22,18,0,1.0,5.32,64,0,0.0007,Low,Casual Browsers
U01528,4,11,737.62,54,25,18,0.3888888888888888,8.47,8,0,0.0002,Low,At-Risk Spenders
U01529,12,57,7252.81,158,19,82,0.3048780487804878,7.41,12,0,0.0002,Low,High-Value Loyalists
U01530,17,0,0.0,13,12,1,1.0,7.65,47,0,0.0002,Low,Casual Browsers
U01531,2,11,672.83,49,24,14,0.2142857142857143,6.35,3,0,0.0002,Low,At-Risk Spenders
U01532,1,41,4837.39,141,17,83,0.5060240963855422,7.71,4,0,0.0002,Low,High-Value Loyalists
U01533,18,44,5837.23,123,18,61,0.2786885245901639,7.71,18,0,0.0002,Low,High-Value Loyalists
U01534,15,0,0.0,14,13,1,1.0,7.24,45,0,0.0002,Low,Casual Browsers
U01535,6,29,3259.58,91,10,52,0.4423076923076923,8.02,11,0,0.0002,Low,High-Value Loyalists
U01536,86,0,0.0,10,9,1,1.0,13.18,116,1,0.9998,High,Churned
U01537,29,0,0.0,10,10,0,1.0,5.39,59,0,0.0003,Low,Casual Browsers
U01538,10,1,19.43,12,9,2,0.5,9.02,61,0,0.0004,Low,At-Risk Spenders
U01539,26,0,0.0,19,16,3,1.0,8.58,56,0,0.0003,Low,Casual Browsers
U01540,24,0,0.0,9,9,0,1.0,8.91,54,0,0.0003,Low,Casual Browsers
U01541,11,0,0.0,14,12,2,1.0,11.84,41,0,0.0002,Low,Casual Browsers
U01542,115,7,408.91,53,25,21,0.6666666666666667,7.68,116,1,0.9997,High,Churned
U01543,5,0,0.0,3,3,0,1.0,1.93,35,0,0.0002,Low,Casual Browsers
U01544,27,1,25.85,15,14,0,1.0,6.72,93,0,0.0008,Low,Casual Browsers
U01545,6,5,111.03,27,16,6,0.1666666666666666,9.84,23,0,0.0002,Low,At-Risk Spenders
U01546,11,0,0.0,4,4,0,1.0,6.92,41,0,0.0002,Low,Casual Browsers
U01547,1,3,180.77,24,20,1,0.0,5.18,1,0,0.0002,Low,At-Risk Spenders
U01548,1,0,0.0,19,14,5,1.0,8.37,31,0,0.0002,Low,Casual Browsers
U01549,119,0,0.0,25,23,2,1.0,7.16,149,1,0.9998,High,Churned
U01550,25,2,61.93,11,8,1,0.0,6.65,73,0,0.0005,Low,At-Risk Spenders
U01551,25,0,0.0,9,9,0,1.0,6.69,55,0,0.0003,Low,Casual Browsers
U01552,13,3,93.56,15,11,1,0.0,8.38,13,0,0.0002,Low,At-Risk Spenders
U01553,27,5,193.73,54,29,20,0.75,8.01,50,0,0.0004,Low,Casual Browsers
U01554,11,2,63.27,15,11,2,0.0,6.29,40,0,0.0003,Low,At-Risk Spenders
U01555,10,6,420.19,40,23,11,0.4545454545454546,8.54,10,0,0.0002,Low,At-Risk Spenders
U01556,11,44,6724.49,155,21,90,0.5111111111111111,9.31,11,0,0.0002,Low,High-Value Loyalists
U01557,13,0,0.0,17,14,3,1.0,6.32,43,0,0.0002,Low,Casual Browsers
U01558,22,1,48.84,21,19,1,0.0,12.22,22,0,0.0002,Low,At-Risk Spenders
U01559,14,0,0.0,8,7,1,1.0,6.14,44,0,0.0002,Low,Casual Browsers
U01560,24,0,0.0,21,20,1,1.0,8.05,54,0,0.0002,Low,Casual Browsers
U01561,21,0,0.0,26,24,2,1.0,7.05,51,0,0.0002,Low,Casual Browsers
U01562,20,0,0.0,14,13,1,1.0,5.96,50,0,0.0002,Low,Casual Browsers
U01563,17,13,903.9,69,40,16,0.1875,8.58,23,0,0.0002,Low,At-Risk Spenders
U01564,18,6,272.88,59,29,24,0.75,9.55,31,0,0.0003,Low,Casual Browsers
U01565,27,15,781.36,65,27,23,0.3478260869565217,10.24,34,0,0.0005,Low,At-Risk Spenders
U01566,8,4,164.1,39,21,14,0.7142857142857143,6.98,15,0,0.0002,Low,Casual Browsers
U01567,29,7,434.27,62,36,19,0.631578947368421,8.2,29,0,0.0002,Low,At-Risk Spenders
U01568,67,40,5370.59,117,21,56,0.2857142857142857,10.0,67,1,0.9997,High,Churned
U01569,21,0,0.0,15,12,3,1.0,7.93,51,0,0.0002,Low,Casual Browsers
U01570,10,3,76.12,19,16,0,1.0,6.74,12,0,0.0002,Low,Casual Browsers
U01571,4,12,1155.47,63,32,19,0.368421052631579,7.22,24,0,0.0002,Low,At-Risk Spenders
U01572,16,0,0.0,11,11,0,1.0,8.39,46,0,0.0002,Low,Casual Browsers
U01573,13,1,68.46,23,20,2,0.5,8.14,78,0,0.0005,Low,At-Risk Spenders
U01574,6,2,72.29,19,16,1,0.0,7.29,9,0,0.0002,Low,At-Risk Spenders
U01575,27,3,60.47,15,10,2,0.0,5.97,119,0,0.0008,Low,At-Risk Spenders
U01576,64,54,7327.63,167,20,93,0.4193548387096774,6.79,64,1,0.9997,High,Churned
U01577,47,5,209.43,29,20,4,0.0,7.73,81,1,0.9997,High,Churned
U01578,0,9,443.92,60,34,17,0.4705882352941176,7.41,0,0,0.0002,Low,At-Risk Spenders
U01579,9,0,0.0,14,14,0,1.0,12.05,39,0,0.0002,Low,Casual Browsers
U01580,6,10,473.69,39,17,12,0.1666666666666666,7.33,35,0,0.0005,Low,At-Risk Spenders
U01581,13,0,0.0,10,10,0,1.0,6.26,43,0,0.0002,Low,Casual Browsers
U01582,21,2,41.4,22,20,0,1.0,8.7,67,0,0.0005,Low,Casual Browsers
U01583,15,1,26.89,10,6,3,0.6666666666666667,5.78,31,0,0.0002,Low,Casual Browsers
U01584,26,12,760.88,70,37,21,0.4285714285714286,7.61,28,0,0.0002,Low,At-Risk Spenders
U01585,5,0,0.0,7,6,1,1.0,6.59,35,0,0.0002,Low,Casual Browsers
U01586,79,46,8730.67,171,32,93,0.5053763440860215,8.55,82,1,0.9998,High,Churned
U01587,23,11,661.8,65,33,21,0.4761904761904761,7.38,28,0,0.0002,Low,At-Risk Spenders
U01588,20,1,14.73,26,22,3,0.6666666666666667,7.46,68,0,0.0005,Low,Casual Browsers
U01589,2,0,0.0,3,2,1,1.0,4.6,32,0,0.0002,Low,Casual Browsers
U01590,5,46,5850.26,182,28,108,0.5740740740740741,8.03,5,0,0.0002,Low,High-Value Loyalists
U01591,1,2,104.35,16,12,2,0.0,7.56,71,0,0.0005,Low,At-Risk Spenders
U01592,3,15,894.88,66,33,18,0.1666666666666666,6.87,3,0,0.0002,Low,At-Risk Spenders
U01593,98,7,486.78,42,19,16,0.5625,9.61,98,1,0.9997,High,Churned
U01594,66,0,0.0,9,8,1,1.0,9.77,96,1,0.9998,High,Churned
U01595,20,49,6303.01,168,25,94,0.4787234042553191,8.89,20,0,0.0002,Low,High-Value Loyalists
U01596,26,4,153.05,25,20,1,0.0,8.9,48,0,0.0004,Low,At-Risk Spenders
U01597,20,10,605.26,35,20,5,0.0,7.73,34,0,0.0004,Low,At-Risk Spenders
U01598,116,16,788.53,77,39,22,0.2727272727272727,7.51,117,1,0.9998,High,Churned
U01599,99,0,0.0,28,25,3,1.0,6.51,129,1,0.9998,High,Churned
U01600,14,15,1054.09,61,30,16,0.0625,7.22,34,0,0.0005,Low,At-Risk Spenders
U01601,23,33,4478.4,87,17,37,0.1081081081081081,8.23,28,0,0.0002,Low,High-Value Loyalists
U01602,3,0,0.0,10,10,0,1.0,4.85,33,0,0.0002,Low,Casual Browsers
U01603,18,2,48.63,21,13,6,0.6666666666666667,9.45,19,0,0.0002,Low,Casual Browsers
U01604,29,0,0.0,13,9,4,1.0,9.34,59,0,0.0003,Low,Casual Browsers
U01605,110,1,9.85,11,9,1,0.0,11.09,148,1,0.9995,High,Churned
U01606,19,0,0.0,10,10,0,1.0,6.02,49,0,0.0002,Low,Casual Browsers
U01607,42,2,40.19,27,24,1,0.0,7.26,104,1,0.9995,High,Churned
U01608,25,6,362.88,65,39,20,0.7,8.06,72,0,0.0012,Low,At-Risk Spenders
U01609,17,3,70.89,26,20,3,0.0,8.53,17,0,0.0002,Low,At-Risk Spenders
U01610,27,2,100.21,11,9,0,1.0,9.28,121,0,0.0008,Low,Casual Browsers
U01611,7,8,428.19,59,26,25,0.6799999999999999,8.01,29,0,0.0002,Low,At-Risk Spenders
U01612,20,12,764.49,54,21,21,0.4285714285714286,9.65,20,0,0.0002,Low,At-Risk Spenders
U01613,26,2,40.94,17,13,2,0.0,5.31,36,0,0.0003,Low,At-Risk Spenders
U01614,15,1,16.53,15,13,1,0.0,11.73,15,0,0.0002,Low,At-Risk Spenders
U01615,28,2,60.86,21,16,3,0.3333333333333333,7.44,60,0,0.0004,Low,At-Risk Spenders
U01616,7,0,0.0,9,8,1,1.0,5.86,37,0,0.0002,Low,Casual Browsers
U01617,22,1,22.77,15,11,3,0.6666666666666667,6.32,69,0,0.0005,Low,Casual Browsers
U01618,15,4,276.56,24,16,4,0.0,12.12,42,0,0.0003,Low,At-Risk Spenders
U01619,19,0,0.0,5,4,1,1.0,3.14,49,0,0.0002,Low,Casual Browsers
U01620,18,30,4603.24,88,12,46,0.3478260869565217,9.76,40,0,0.0006,Low,High-Value Loyalists
U01621,13,1,11.2,13,9,3,0.6666666666666667,5.65,22,0,0.0002,Low,Casual Browsers
U01622,103,6,191.17,23,16,1,0.0,9.04,103,1,0.9997,High,Churned
U01623,17,10,730.12,53,24,19,0.4736842105263158,8.07,50,0,0.0006,Low,At-Risk Spenders
U01624,19,10,759.66,79,45,24,0.5833333333333333,9.24,27,0,0.0002,Low,At-Risk Spenders
U01625,13,1,3.89,11,10,0,1.0,8.91,19,0,0.0002,Low,Casual Browsers
U01626,0,8,777.93,36,19,9,0.1111111111111111,10.3,1,0,0.0002,Low,At-Risk Spenders
U01627,4,4,287.16,27,18,5,0.1999999999999999,8.25,4,0,0.0002,Low,At-Risk Spenders
U01628,14,0,0.0,14,14,0,1.0,6.69,44,0,0.0002,Low,Casual Browsers
U01629,80,14,787.68,63,37,12,0.0,6.47,80,1,0.9998,High,Churned
U01630,14,2,89.95,26,20,4,0.5,9.25,14,0,0.0002,Low,At-Risk Spenders
U01631,25,1,27.74,10,9,0,1.0,11.2,134,0,0.0008,Low,Casual Browsers
U01632,0,7,521.22,50,23,20,0.65,7.13,16,0,0.0002,Low,At-Risk Spenders
U01633,12,0,0.0,7,6,1,1.0,11.29,42,0,0.0002,Low,Casual Browsers
U01634,17,5,416.7,62,30,27,0.8148148148148149,6.93,17,0,0.0002,Low,Casual Browsers
U01635,27,8,561.31,62,29,25,0.6799999999999999,7.05,44,0,0.0004,Low,At-Risk Spenders
U01636,11,1,22.66,28,26,1,0.0,9.14,147,0,0.0008,Low,At-Risk Spenders
U01637,17,14,1175.76,54,27,13,0.0,7.54,30,0,0.0002,Low,At-Risk Spenders
U01638,9,2,33.37,20,16,2,0.0,11.98,131,0,0.0008,Low,At-Risk Spenders
U01639,23,12,699.84,69,35,22,0.4545454545454546,9.61,32,0,0.0004,Low,At-Risk Spenders
U01640,6,0,0.0,3,3,0,1.0,4.97,36,0,0.0002,Low,Casual Browsers
U01641,8,0,0.0,13,10,3,1.0,5.87,38,0,0.0002,Low,Casual Browsers
U01642,25,3,83.05,11,5,3,0.0,7.44,58,0,0.0005,Low,At-Risk Spenders
U01643,9,0,0.0,26,23,3,1.0,7.53,39,0,0.0002,Low,Casual Browsers
U01644,6,51,7649.38,166,25,90,0.4333333333333333,8.27,7,0,0.0002,Low,High-Value Loyalists
U01645,33,0,0.0,4,3,1,1.0,6.5,63,1,0.9998,High,Churned
U01646,27,32,4511.93,122,25,65,0.5076923076923077,8.76,28,0,0.0002,Low,High-Value Loyalists
U01647,54,10,494.99,62,31,21,0.5238095238095238,9.48,55,1,0.9995,High,Churned
U01648,14,0,0.0,3,3,0,1.0,12.73,44,0,0.0002,Low,Casual Browsers
U01649,27,1,7.52,19,13,5,0.8,5.06,31,0,0.0002,Low,Casual Browsers
U01650,0,38,5136.27,126,19,69,0.4492753623188406,7.5,0,0,0.0002,Low,High-Value Loyalists
U01651,101,10,775.32,73,38,25,0.6,6.72,101,1,0.9997,High,Churned
U01652,17,2,46.47,16,13,1,0.0,8.34,17,0,0.0002,Low,At-Risk Spenders
U01653,22,13,833.44,66,29,24,0.4583333333333333,8.36,29,0,0.0002,Low,At-Risk Spenders
U01654,8,9,391.1,58,32,17,0.4705882352941176,10.01,15,0,0.0002,Low,At-Risk Spenders
U01655,49,50,6335.67,160,26,84,0.4047619047619047,8.19,49,1,0.9996,High,Churned
U01656,2,0,0.0,5,5,0,1.0,6.96,32,0,0.0002,Low,Casual Browsers
U01657,8,0,0.0,8,8,0,1.0,6.51,38,0,0.0002,Low,Casual Browsers
U01658,19,48,7122.43,172,31,93,0.4838709677419355,8.42,19,0,0.0002,Low,High-Value Loyalists
U01659,21,10,443.64,73,41,22,0.5454545454545454,9.48,48,0,0.0005,Low,At-Risk Spenders
U01660,23,13,852.83,46,18,15,0.1333333333333333,7.91,23,0,0.0002,Low,At-Risk Spenders
U01661,2,2,87.67,36,22,12,0.8333333333333334,7.96,40,0,0.0004,Low,Casual Browsers
U01662,26,55,7544.66,193,32,106,0.4811320754716981,7.69,26,0,0.0002,Low,High-Value Loyalists
U01663,7,0,0.0,11,11,0,1.0,5.63,37,0,0.0002,Low,Casual Browsers
U01664,26,0,0.0,9,8,1,1.0,6.82,56,0,0.0003,Low,Casual Browsers
U01665,22,1,12.94,25,23,1,0.0,10.54,102,0,0.0008,Low,At-Risk Spenders
U01666,3,3,99.9,23,17,3,0.0,6.15,15,0,0.0002,Low,At-Risk Spenders
U01667,3,0,0.0,7,6,1,1.0,7.49,33,0,0.0002,Low,Casual Browsers
U01668,13,0,0.0,20,17,3,1.0,7.12,43,0,0.0002,Low,Casual Browsers
U01669,84,0,0.0,8,7,1,1.0,10.28,114,1,0.9998,High,Churned
U01670,14,6,296.5,40,18,16,0.625,7.02,81,0,0.0014,Low,At-Risk Spenders
U01671,17,0,0.0,7,7,0,1.0,5.66,47,0,0.0002,Low,Casual Browsers
U01672,1,13,622.07,62,36,13,0.0,7.49,3,0,0.0002,Low,At-Risk Spenders
U01673,11,1,30.18,20,13,6,0.8333333333333334,9.35,179,0,0.0006,Low,Casual Browsers
U01674,11,8,422.13,56,27,21,0.6190476190476191,9.41,12,0,0.0002,Low,At-Risk Spenders
U01675,28,47,6385.86,140,25,68,0.3088235294117647,7.37,30,0,0.0002,Low,High-Value Loyalists
U01676,14,3,125.56,13,7,3,0.0,11.7,52,0,0.0005,Low,At-Risk Spenders
U01677,41,0,0.0,11,11,0,1.0,10.42,71,1,0.9998,High,Churned
