user_id,merchant_id,recency_days,frequency,monetary_value,session_failures,payment_friction_index,active_support_tickets,is_deleted,churned
8480-PPONV,1,23,124,115.55,1,0.10812080594108954,2,False,0
8780-IHCRN,1,24,126,24.65,1,0.13495828321562553,0,False,0
4598-ZADCK,1,22,212,53.6,0,0.6304941580456938,2,False,0
1257-SXUXQ,1,19,10,19.45,1,0.21076117847257686,0,False,0
9681-KYGYB,1,18,147,88.2,5,0.576637172294943,0,False,0
7182-OVLBJ,1,12,248,101.15,5,0.36669350757725483,0,False,0
5095-ETBRJ,1,23,110,56.8,2,0.24535266715413137,2,False,0
7005-CYUIL,1,28,142,99.4,0,0.6879134933409041,1,False,0
4821-WQOYN,1,28,288,20.1,2,0.3659915531206599,0,False,0
4730-AWNAU,1,28,72,60.7,0,0.12405438751436634,1,False,0
3452-FLHYD,1,27,100,20.95,0,0.3836088935300608,0,False,0
2388-LAESQ,1,1,144,114.85,1,0.12308646508226724,2,False,0
9531-NSBMR,1,19,108,19.25,0,0.3890518345741639,0,False,0
6260-ONULR,1,28,4,62.8,4,0.23578447527981714,0,False,0
4389-UEFCZ,1,27,216,105.5,3,0.6605141210109924,0,False,0
8711-LOBKY,1,20,236,19.85,2,0.3118433101569561,0,False,0
9134-CEQMF,1,78,14,89.5,9,0.6396552364430156,0,True,1
8985-OOPOS,1,17,3,74.1,2,0.285836445650693,2,False,0
8800-ZKRFW,1,5,60,107.5,0,0.8725977177793912,2,False,0
2616-FLVQC,1,26,256,19.55,0,0.3782054471989721,0,False,0
9968-FFVVH,1,3,252,68.8,1,0.2962978150777261,1,False,0
3108-PCCGG,1,2,288,84.45,3,0.2973156036803576,0,False,0
7993-PYKOF,1,67,32,75.0,8,0.654249954574519,0,True,1
8390-FESFV,1,8,248,84.5,1,0.3485870484154372,1,False,0
3022-BEXHZ,1,16,201,111.2,0,0.2897809999006231,2,False,0
5027-XWQHA,1,65,24,44.75,8,0.732914088970452,0,True,1
6248-TKCQV,1,13,140,80.6,1,0.297355723086393,2,False,0
6729-GDNGC,1,23,60,80.7,4,0.18979600780948452,0,False,0
6198-ZFIOJ,1,28,10,75.6,2,0.6446949815155467,0,False,0
5989-OMNJE,1,22,96,57.6,4,0.48074193070245935,0,False,0
4566-QVRRW,1,35,22,44.05,9,0.7117890310715802,0,True,1
1291-CUOCY,1,16,216,110.6,1,0.18521540725262053,2,False,0
9795-SHUHB,1,28,198,58.2,1,0.2891528543772443,1,False,0
3230-IUALN,1,16,135,81.0,0,0.11759693346513148,1,False,0
0042-RLHYP,1,3,138,19.7,2,0.21269891950168815,0,False,0
8519-IMDHU,1,52,45,85.6,11,0.1781659646109327,0,True,1
4945-RVMTE,1,13,56,59.55,3,0.21110022340033394,0,False,0
0201-OAMXR,1,73,280,115.55,6,0.11628502892697612,1,True,1
1866-NXPSP,1,8,144,75.55,1,0.31725442565003403,1,False,0
3372-KWFBM,1,42,32,86.6,11,0.5904366326976394,0,True,1
7831-QGOXH,1,69,54,85.2,10,0.4660776492100005,0,False,1
6393-WRYZE,1,31,68,97.65,5,0.6936936608352475,0,True,1
3941-XTSKM,1,22,84,45.1,5,0.15786291470951497,0,False,0
1661-CZBAU,1,21,96,70.95,2,0.34841838953363824,1,False,0
6599-RCLCJ,1,66,188,109.55,4,0.6923912560282626,1,False,1
9831-BPFRI,1,38,78,89.55,7,0.7186828143247068,2,True,1
5158-RIVOP,1,21,44,20.9,0,0.25783544801426395,0,False,0
9788-YTFGE,1,25,14,19.95,0,0.21022517349502293,0,False,0
9277-JOOMO,1,9,12,24.6,2,0.2276784594326185,0,False,0
1907-YLNYW,1,1,16,66.7,5,0.6371579771885659,0,False,0
1725-MIMXW,1,53,2,19.45,7,0.14562832111618879,0,True,1
8947-YRTDV,1,23,96,94.8,6,0.20942101718210776,0,False,0
3161-ONRWK,1,19,180,65.85,2,0.34483253278283366,1,False,0
0114-RSRRW,1,23,20,19.95,0,0.15471943587444176,0,False,0
4565-NLZBV,1,11,142,24.65,0,0.31895597408623466,0,False,0
0031-PVLZI,1,60,8,20.35,5,0.2954759800804573,0,True,1
7206-GZCDC,1,78,2,69.25,9,0.6104719446043987,0,True,1
6682-VCIXC,1,13,129,51.25,0,0.10672866053130414,1,False,0
4791-QRGMF,1,89,236,99.5,9,0.20575853877350472,0,True,1
6475-VHUIZ,1,18,46,54.25,2,0.6932033647094575,2,False,0
3910-MRQOY,1,23,216,19.4,0,0.19912537820819848,0,False,0
0661-WCQNQ,1,15,44,56.25,2,0.3003199901801482,2,False,0
7537-RBWEA,1,1,2,25.15,3,0.2996374429083945,0,False,0
4656-CAURT,1,21,276,23.95,2,0.34196638678728064,0,False,0
0121-SNYRK,1,25,100,35.4,2,0.12984568441115343,2,False,0
1768-ZAIFU,1,38,2,25.2,10,0.5873462328520939,0,True,1
4671-LXRDQ,1,63,8,45.0,7,0.11874913587199436,0,True,1
3733-LSYCE,1,27,60,75.35,4,0.15278414208200136,0,False,0
6265-FRMTQ,1,13,124,20.4,2,0.19765027085684278,0,False,0
1934-SJVJK,1,64,4,20.15,9,0.3122167721288398,0,True,1
3838-OZURD,1,30,198,105.0,7,0.39216339250122445,0,False,1
9269-CQOOL,1,69,9,54.7,9,0.20275624431577322,0,True,1
2017-CCBLH,1,19,24,20.0,1,0.2563433456208053,0,False,0
7690-KPNCU,1,15,128,73.05,4,0.17771667862673063,0,False,0
0536-BGFMZ,1,8,112,20.5,0,0.30264688618288443,0,False,0
2293-IJWPS,1,19,228,100.75,2,0.20997576038513396,0,False,0
2845-HSJCY,1,40,42,87.25,9,0.7288561785331021,0,True,1
5469-NUJUR,1,7,38,19.95,1,0.2703438627551887,0,False,0
1184-PJVDB,1,66,20,79.95,10,0.6873482455828324,0,False,1
2625-TRCZQ,1,16,102,49.65,5,0.48048513007852034,0,False,0
4102-HLENU,1,20,201,65.65,5,0.26647032813597815,0,False,0
7266-GSSJX,1,27,22,20.45,2,0.5312153003164646,0,False,0
7722-VJRQD,1,6,144,60.95,0,0.14012952594390016,2,False,0
7073-QETQY,1,27,132,20.35,2,0.5594089489980133,0,False,0
9415-DPEWS,1,66,72,88.35,8,0.8053048685072856,1,True,1
5624-RYAMH,1,21,27,19.5,1,0.7510940454593373,0,False,0
0196-JTUQI,1,13,36,75.2,4,0.10999907632710247,0,False,0
7130-YXBRO,1,25,192,111.45,4,0.3068204473708757,0,False,0
9272-LSVYH,1,21,30,70.15,4,0.26625619394120625,0,False,0
7943-RQCHR,1,55,36,94.75,8,0.7254424998473272,0,False,1
3793-MMFUH,1,33,26,95.05,10,0.7842970323287857,0,False,1
3249-ZPQRG,1,54,8,78.45,7,0.7059134287665922,0,True,1
2568-BRGYX,1,74,8,70.2,11,0.5126241230919808,0,True,1
3084-DOWLE,1,13,144,92.0,0,0.23794450710079007,2,False,0
1084-MNSMJ,1,17,153,85.5,2,0.3175493100787018,2,False,0
7721-JXEAW,1,47,236,41.05,11,0.3855209905269614,0,True,1
7249-WBIYX,1,69,40,85.6,9,0.5568013517390253,0,True,1
4238-HFHSN,1,5,122,82.15,3,0.8186760546250971,0,False,0
6250-CGGUN,1,22,108,84.4,1,0.7653658254497322,1,False,0
5478-JJVZK,1,21,132,60.9,5,0.12348783314267865,0,False,0
7596-IIWYC,1,28,81,20.25,1,0.2673930550858864,0,False,0
6567-HOOPW,1,61,4,79.2,6,0.47368964443097483,0,False,1
9793-WECQC,1,28,46,95.3,3,0.3050647876533294,0,False,0
4291-HPAXL,1,9,2,19.85,1,0.2830254540821918,0,False,0
8999-YPYBV,1,2,135,84.35,1,0.39191442749014993,1,False,0
1839-FBNFR,1,25,156,19.85,1,0.3806147995374429,0,False,0
3164-AALRN,1,44,15,70.0,6,0.10281185007966437,0,True,1
3071-MVJCD,1,18,216,82.3,2,0.1240088290515099,1,False,0
1697-BCSHV,1,9,116,66.8,3,0.3307402934288684,0,False,0
0562-KBDVM,1,6,280,44.6,1,0.3056929218928231,1,False,0
1131-SUEKT,1,11,122,98.45,0,0.34028367955506744,1,False,0
3717-OEAUQ,1,25,8,70.7,3,0.18004447680049712,0,False,0
4538-WNTMJ,1,29,92,24.95,0,0.354796830628743,0,False,0
3334-CTHOL,1,31,2,49.95,12,0.2327258415964408,0,True,1
4704-ERYFC,1,43,88,69.25,10,0.4938913957305622,0,False,1
9432-RUVSL,1,13,192,102.5,0,0.10318232427546771,2,False,0
8060-HIWJJ,1,11,128,86.55,0,0.36140921044587815,1,False,0
7684-XSZIY,1,14,288,24.3,0,0.26060315477205176,0,False,0
9089-UOWJG,1,2,24,58.35,6,0.39261462512559786,0,False,0
8621-MNIHH,1,68,136,94.25,9,0.6197865431105885,0,True,1
8039-ACLPL,1,3,144,68.75,5,0.12412514304693359,0,False,0
9885-AIBVB,1,23,58,85.8,5,0.6635313302953953,0,False,0
1934-MKPXS,1,21,66,20.1,0,0.10513736194700425,0,False,0
2592-YKDIF,1,3,3,20.35,1,0.2673345562638797,0,False,0
2272-JKMSI,1,1,248,110.8,0,0.6154806678117702,1,False,0
0471-LVHGK,1,80,82,73.0,11,0.6798767943761199,0,True,1
9518-RWHZL,1,37,192,100.05,8,0.2624722618738813,0,False,1
8714-CTZJW,1,18,8,82.85,3,0.17840509702434654,0,False,0
3569-EDBPQ,1,17,72,84.35,0,0.6476648838803898,2,False,0
3131-NWVFJ,1,20,28,19.55,0,0.2214134459025249,0,False,0
7521-YXVZY,1,29,6,19.95,1,0.3960508944548814,0,False,0
5419-CONWX,1,58,12,99.8,9,0.2307095921647815,0,False,1
6240-EURKS,1,62,54,35.0,11,0.7196809868786069,0,False,1
2373-NTKOD,1,3,32,66.25,4,0.4792737982272213,0,False,0
1970-KKFWL,1,1,140,23.3,2,0.2136597293252211,0,False,0
6960-HVYXR,1,68,3,76.0,8,0.6539927665797662,0,True,1
9337-SRRNI,1,25,264,25.3,1,0.32535895399854464,0,False,0
0895-UADGO,1,13,24,44.55,1,0.258515097195118,2,False,0
5678-VFNEQ,1,17,284,104.1,3,0.2545886637402344,0,False,0
5977-CKHON,1,28,86,92.55,6,0.32917207377915075,0,False,0
7024-OHCCK,1,86,8,93.85,8,0.5069558799820761,0,False,1
2692-BUCFV,1,2,58,101.45,4,0.12718315626141777,0,False,0
7861-UVUFT,1,66,30,84.3,10,0.6880887275525733,0,True,1
1830-GGFNM,1,16,260,94.55,2,0.1476988706348304,2,False,0
5302-BDJNT,1,2,105,95.5,0,0.7888370768413546,2,False,0
5223-UZAVK,1,29,128,100.3,3,0.27325346424300756,0,False,0
4859-ZSRDZ,1,19,116,55.5,2,0.2339801293982856,1,False,0
5651-WYIPH,1,23,72,49.85,6,0.3736155634469702,0,False,0
9350-VLHMB,1,19,201,89.55,3,0.370108416210131,0,False,0
3498-LZGQZ,1,25,189,19.15,0,0.2247091837222629,0,False,0
8785-CJSHH,1,16,240,99.8,5,0.8239770064923332,0,False,0
5357-TZHPP,1,88,27,84.4,10,0.1192077799429037,0,True,1
3870-SPZSI,1,19,280,113.05,2,0.3657157435997641,1,False,0
0680-DFNNY,1,62,60,101.1,7,0.588584524297576,0,True,1
7560-QRBXH,1,1,192,19.95,2,0.26953668530218644,0,False,0
7077-XJMET,1,10,24,74.15,2,0.5584907300600399,2,False,0
8752-GHJFU,1,19,142,92.0,0,0.8868972067335792,2,False,0
6896-SRVYQ,1,1,88,73.85,4,0.5022900957912471,0,False,0
7767-UXAGJ,1,76,4,50.45,10,0.670426684217422,0,True,1
4652-ODEVH,1,16,90,24.45,1,0.2862964464500684,0,False,0
6510-UPNKS,1,12,46,24.8,1,0.28468367570118713,0,False,0
6718-BDGHG,1,8,86,64.85,1,0.32162751692945324,1,False,0
9046-DQMTP,1,23,140,20.75,0,0.31732459789661294,0,False,0
6439-LAJXL,1,18,36,68.95,2,0.3379428115600911,1,False,0
1571-SAVHK,1,44,48,99.95,9,0.1702862228469075,1,True,1
9052-VKDUW,1,25,130,109.4,5,0.2111519480205684,0,False,0
9546-CQJSU,1,37,6,91.4,7,0.6265706660354796,0,True,1
1666-JZPZT,1,13,54,49.0,6,0.3867518982730427,0,False,0
5777-KJIRB,1,6,80,50.25,6,0.22279355712556248,0,False,0
0506-LVNGN,1,76,20,75.55,8,0.1665607632114031,0,True,1
7677-SJJJK,1,26,32,19.9,1,0.28970332791752523,0,False,0
2480-EJWYP,1,6,116,97.8,4,0.2281800744475685,0,False,0
3253-HKOKL,1,9,104,100.3,3,0.5507485042314025,0,False,0
7055-HNEOJ,1,16,9,55.8,0,0.3145406423374604,1,False,0
5514-YQENT,1,11,123,111.15,1,0.4973418267775594,1,False,0
3211-AAPKX,1,7,80,98.55,2,0.29000621219780454,2,False,0
8445-DNBAE,1,10,3,50.05,4,0.7276296244716269,0,False,0
2951-QOQTK,1,80,12,80.8,4,0.19575014929920165,2,False,1
2958-NHPPS,1,25,92,20.85,0,0.874960470103781,0,False,0
6806-YDEUL,1,20,18,19.5,1,0.19732225234443398,0,False,0
1735-XMJVH,1,18,16,19.35,0,0.2042522122449905,0,False,0
6890-PFRQX,1,28,54,69.5,4,0.36119150923995136,0,False,0
0222-CNVPT,1,24,208,48.8,2,0.13871300886264798,0,False,0
5899-OUVKV,1,20,62,94.5,5,0.5588953521259024,0,False,0
8681-ICONS,1,29,87,20.65,0,0.18481233522535076,0,False,0
1621-YNCJH,1,9,72,106.05,2,0.277490776982338,1,False,0
3473-XIIIT,1,39,32,100.0,9,0.6498623543695199,0,True,1
6362-QHAFM,1,4,126,108.3,0,0.7497890108848086,1,False,0
7893-IXHRQ,1,67,3,20.55,8,0.5940214730037933,0,False,1
3070-BDOQC,1,9,240,99.65,5,0.5423901472552228,0,False,0
2952-QAYZF,1,37,20,85.3,6,0.6597087065880937,0,True,1
6234-PFPXL,1,9,44,95.9,2,0.16514476067761974,2,False,0
9824-QCJPK,1,26,144,20.0,2,0.2268413891471335,0,False,0
4763-PGDPO,1,55,8,70.4,9,0.6759833750858356,0,True,1
4283-IVYCI,1,17,18,64.95,1,0.3920952706842744,1,False,0
1866-OBPNR,1,16,4,74.6,4,0.12396599736327797,0,False,0
8205-MQUGY,1,15,48,49.2,3,0.6161800239105243,0,False,0
8970-ANWXO,1,3,92,73.75,0,0.21888128822263928,2,False,0
9480-BQJEI,1,25,186,92.3,4,0.34727237483535345,0,False,0
5394-SVGJV,1,69,74,98.8,6,0.3700891357085303,1,True,1
6979-TNDEU,1,5,16,19.2,2,0.3721039505594095,0,False,0
9777-WJJPR,1,23,62,88.65,4,0.21254179391247816,0,False,0
9283-LZQOH,1,62,52,74.4,12,0.19139654406864462,0,True,1
7079-QRCBC,1,76,96,98.75,7,0.605755909257409,0,False,1
9495-SKLKD,1,15,180,95.95,3,0.20319589179154093,0,False,0
6048-UWKAL,1,18,276,105.4,0,0.3156552941704581,2,False,0
5067-DGXLL,1,15,8,20.25,0,0.16407131458887478,0,False,0
5469-CTCWN,1,41,183,106.0,11,0.5986607816771379,0,True,1
9851-QXEEQ,1,73,164,104.7,7,0.825297717371284,0,False,1
6281-FKEWS,1,13,88,49.05,4,0.5514433607942606,0,False,0
8898-KASCD,1,4,156,35.55,0,0.3030671849766473,2,False,0
9242-TKFSV,1,10,144,65.1,2,0.1430683364672135,1,False,0
9290-SHCMB,1,13,52,96.85,3,0.6332526507183708,0,False,0
0743-HNPFG,1,10,204,69.75,1,0.13469334341945982,2,False,0
2277-BKJKN,1,29,142,99.2,4,0.5625673314577735,0,False,0
9809-IMGCQ,1,37,44,96.7,9,0.5088437108159153,0,False,1
5208-HFSBT,1,71,4,55.05,4,0.26884914868053833,1,False,1
5035-PGZXH,1,3,112,106.8,6,0.7459618559187242,0,False,0
8695-WDYEA,1,16,3,51.25,4,0.13805710711327474,0,False,0
6543-JXSOO,1,14,46,57.75,0,0.3610044821772175,1,False,0
8016-ZMGMO,1,9,264,70.85,4,0.3528148853290678,0,False,0
8605-ITULD,1,21,4,19.55,0,0.3182164079508675,0,False,0
3254-YRILK,1,83,57,88.2,6,0.6598031662528139,0,False,1
6416-YJTTB,1,3,22,79.5,4,0.10046717044765775,0,False,0
2667-WYLWJ,1,58,32,19.75,8,0.32042948239008906,0,True,1
4472-VESGY,1,29,156,98.15,3,0.36369584340293193,0,False,0
3195-TQDZX,1,10,12,20.25,2,0.5577067819234932,0,False,0
3128-YOVTD,1,13,153,79.15,3,0.31539626836633566,0,False,0
0529-ONKER,1,51,45,75.65,9,0.5715770679854336,0,True,1
1728-CXQBE,1,24,128,94.25,5,0.6195443274703143,0,False,0
7041-TXQJH,1,13,111,40.2,4,0.12049255625466793,0,False,0
5014-GSOUQ,1,12,52,19.95,0,0.2761559007666047,0,False,0
5724-BIDBU,1,5,196,55.35,4,0.6672005601442114,0,False,0
0481-SUMCB,1,10,90,102.15,4,0.19064696632714587,0,False,0
1769-GRUIK,1,28,36,71.1,3,0.5956840953089537,0,False,0
5240-IJOQT,1,55,3,74.7,9,0.696307181364957,0,True,1
8819-WFGGJ,1,9,136,54.1,5,0.26067322120498393,0,False,0
7427-AUFPY,1,20,216,19.65,0,0.2739274375371588,0,False,0
2811-POVEX,1,7,92,88.45,5,0.28450626670914214,0,False,0
1092-GANHU,1,52,34,76.65,8,0.8375246553355296,0,False,1
7898-PDWQE,1,22,142,80.4,1,0.11807669336402729,2,False,0
9972-EWRJS,1,24,134,19.25,1,0.3679863303557599,0,False,0
9314-IJWSQ,1,28,42,84.8,6,0.5114060605740425,0,False,0
0661-XEYAN,1,84,3,25.8,9,0.12338507487890424,0,False,1
5799-JRCZO,1,7,252,19.5,2,0.29717975563939947,0,False,0
1921-KYSAY,1,8,123,68.6,2,0.8213549850976615,1,False,0
6198-RTPMF,1,7,51,92.6,2,0.504602624728289,0,False,0
2924-KHUVI,1,21,168,100.55,5,0.6102743177330553,0,False,0
1925-GMVBW,1,23,15,20.55,1,0.25893535760313574,0,False,0
7881-EVUAD,1,38,8,42.6,8,0.5631935059585004,0,False,1
6184-DYUOB,1,14,6,19.6,2,0.39486164474589047,0,False,0
9207-ZPANB,1,26,148,67.45,0,0.6690175083653941,2,False,0
5766-XQXMQ,1,39,87,68.85,10,0.3533052018540135,0,True,1
9327-QSDED,1,5,16,43.55,4,0.2247333045915141,0,False,0
1656-DRSMG,1,23,126,109.85,1,0.20618676614344533,1,False,0
3012-VFFMN,1,25,14,20.65,0,0.2659473684643277,0,False,0
2984-AFWNC,1,18,12,95.4,4,0.5451682201414862,0,False,0
0640-YJTPY,1,20,144,21.0,0,0.3144844165410384,0,False,0
8096-LOIST,1,12,76,56.2,3,0.582620673190009,0,False,0
9764-REAFF,1,23,236,18.4,1,0.2348773093277199,0,False,0
3703-VAVCL,1,54,6,90.0,6,0.36853982418821796,2,False,1
7107-UBYKY,1,13,105,25.75,0,0.8101550366489874,0,False,0
4881-GQJTW,1,2,28,19.6,0,0.15042104950536833,0,False,0
8519-QJGJD,1,67,28,75.35,8,0.7838823645086448,0,False,1
7876-DNYAP,1,13,207,19.8,1,0.27670497713355646,0,False,0
7905-NJMXS,1,26,28,64.2,0,0.7168356451744446,1,False,0
2882-WDTBA,1,7,276,75.75,1,0.18827696975477984,2,False,0
2091-GPPIQ,1,28,216,78.95,2,0.60693167921453,2,False,0
6326-MTTXK,1,63,32,100.85,10,0.755136086335215,0,False,1
5071-FBJFS,1,23,12,50.3,4,0.6610907901741973,0,False,0
2796-UUZZO,1,6,189,80.3,4,0.149518484653058,0,False,0
2429-AYKKO,1,3,144,19.85,0,0.2134914738950442,0,False,0
9798-OPFEM,1,26,92,21.1,1,0.5786793254538919,0,False,0
0330-IVZHA,1,73,15,69.95,12,0.7448753513902531,0,False,1
3794-NFNCH,1,18,60,50.0,4,0.14432377263225935,0,False,0
5193-QLVZB,1,11,189,104.75,4,0.18553777211825345,0,False,0
7114-AEOZE,1,22,240,19.85,1,0.3643243016661677,0,False,0
2886-KEFUM,1,53,252,107.5,10,0.6010076924565276,0,False,1
5522-NYKPB,1,5,100,85.9,1,0.5645972416588028,2,False,0
4237-RLAQD,1,36,4,45.85,9,0.26430006700446573,0,True,1
9957-YODKZ,1,22,18,80.8,5,0.46827607148052625,0,False,0
6518-KZXCB,1,27,88,25.25,1,0.10755193891168305,0,False,0
2245-ADZFJ,1,28,124,80.55,0,0.28111974368914094,1,False,0
7776-QGYJC,1,19,156,81.5,2,0.3142377798354188,2,False,0
9313-QOLTZ,1,15,104,20.9,2,0.3639345296337939,0,False,0
9651-GTSAQ,1,78,159,106.1,8,0.33156500831941715,0,False,1
3186-BAXNB,1,58,4,91.7,7,0.8159477872779863,1,False,1
4672-FOTSD,1,9,24,67.25,2,0.8633527790470368,1,False,0
0637-YLETY,1,51,32,95.6,10,0.3234806343237395,0,True,1
9818-XQCUV,1,15,4,20.35,0,0.3603769902491003,0,False,0
7338-ERIVA,1,25,78,45.05,1,0.3021194509684555,1,False,0
1157-BQCUW,1,79,2,74.95,10,0.5462266470511725,0,True,1
8259-NFJTV,1,23,14,34.65,2,0.1545107278966855,2,False,0
3223-DWFIO,1,3,12,69.35,4,0.5749219629928355,0,False,0
2660-EMUBI,1,36,20,95.35,9,0.7876983371928266,0,False,1
6968-GMKPR,1,14,220,81.55,3,0.6175460655696029,0,False,0
4751-ERMAN,1,17,144,75.4,5,0.3369729251396574,0,False,0
1436-ZMJAN,1,19,30,67.8,3,0.1993472010473093,0,False,0
3292-PBZEJ,1,6,22,111.4,0,0.5533165200725638,1,False,0
0799-DDIHE,1,4,60,46.3,4,0.48612469777763456,0,False,0
3070-FNFZQ,1,7,92,20.4,1,0.3667022201305292,0,False,0
2812-SFXMJ,1,19,3,20.05,1,0.3559010288234825,0,False,0
7675-OZCZG,1,57,9,45.0,7,0.7385332608153456,0,True,1
5014-WUQMG,1,25,141,96.1,3,0.6115269029649365,0,False,0
5312-TSZVC,1,16,45,19.65,1,0.15227492067323012,0,False,0
2003-CKLOR,1,36,132,99.5,8,0.5503694901660928,0,False,1
0993-OSGPT,1,22,136,60.65,0,0.17891880260250154,1,False,0
9254-RBFON,1,61,68,98.6,5,0.35153795155932066,2,False,1
1205-WNWPJ,1,42,21,59.5,4,0.15845072746018599,2,True,1
9391-EOYLI,1,59,36,80.45,10,0.6638771954840241,0,True,1
7108-DGVUU,1,18,42,71.7,3,0.2714143293457937,0,False,0
2782-JEEBU,1,28,63,36.0,2,0.2275035541487612,2,False,0
5127-BZENZ,1,16,224,65.2,2,0.17220637951913778,0,False,0
2720-FVBQP,1,20,24,48.95,4,0.3880882872643395,0,False,0
9906-NHHVC,1,19,195,53.5,4,0.22401977268070677,0,False,0
4522-XRWWI,1,10,168,80.45,1,0.3181929986609995,2,False,0
3766-EJLFL,1,17,272,109.05,2,0.1552139462968687,2,False,0
5939-SXWHM,1,13,96,26.3,0,0.3468433505608685,0,False,0
8152-UOBNY,1,13,200,106.8,0,0.6469164059223531,2,False,0
7351-KYHQH,1,7,21,64.95,4,0.7921788482832339,0,False,0
7643-RCHXS,1,27,189,19.35,1,0.5876474660331625,0,False,0
8246-SHFGA,1,10,68,21.1,1,0.14396714229442795,0,False,0
8387-MOJJT,1,45,126,77.95,7,0.10748475884682318,0,False,1
0620-XEFWH,1,4,8,18.85,2,0.37922447961454175,0,False,0
6485-QXWWE,1,25,248,26.0,0,0.13770715406936196,0,False,0
2761-OCIAX,1,47,8,74.7,9,0.6320160642704736,0,False,1
7321-VGNKU,1,24,8,70.35,5,0.7152490083928963,0,False,0
5327-CNLUQ,1,18,144,96.9,3,0.20251601273455797,0,False,0
7552-KEYGT,1,23,81,19.55,1,0.15561486986641856,0,False,0
5816-JMLGY,1,6,280,80.4,1,0.15349847483662446,1,False,0
3068-OMWZA,1,79,3,88.8,9,0.7555221943517885,0,False,1
2927-QRRQV,1,25,138,94.65,4,0.6127922792466926,0,False,0
6032-KRXXO,1,83,120,90.25,9,0.6871804852354071,0,False,1
7459-RRWQZ,1,57,60,64.65,11,0.2920009235235809,0,True,1
6265-SXWBU,1,14,207,95.75,4,0.34578249282415746,0,False,0
7941-RCJOW,1,24,260,19.55,1,0.10972391873578263,0,False,0
6374-NTQLP,1,11,288,104.1,2,0.3012979441085786,2,False,0
4154-AQUGT,1,67,52,89.05,4,0.1701125915288863,1,True,1
2387-KDZQY,1,19,68,20.1,1,0.17585168798971307,0,False,0
3584-WKTTW,1,2,153,111.55,1,0.7809044964830031,1,False,0
3399-BMLVW,1,28,204,60.5,2,0.3380298876474823,1,False,0
1971-DTCZB,1,3,144,90.95,2,0.21152064254156583,2,False,0
3092-IGHWF,1,58,268,87.4,9,0.6973076110731198,0,True,1
3374-PZLXD,1,6,68,19.7,1,0.23312340260570671,0,False,0
3813-DHBBB,1,29,268,50.95,0,0.35729360451111425,1,False,0
2812-REYAT,1,14,98,20.05,0,0.1074711316535778,0,False,0
6518-PPLMZ,1,19,106,19.4,2,0.1250485212444552,0,False,0
4939-KYYPY,1,26,108,59.45,0,0.6741909100033414,2,False,0
8017-LXHFA,1,39,92,94.75,10,0.7621007727295447,0,True,1
5930-GBIWP,1,21,276,81.5,0,0.26770607609065555,1,False,0
6022-KOUQO,1,22,4,29.05,1,0.28419364220157206,1,False,0
6352-TWCAU,1,63,105,86.45,11,0.8418873580734723,0,False,1
2361-UPSND,1,7,138,70.6,0,0.2966611094314199,2,False,0
6035-RIIOM,1,27,216,97.2,3,0.2942428349979508,0,False,0
2929-QNSRW,1,52,168,98.25,10,0.7841122759650803,0,True,1
1262-OPMFY,1,84,27,75.75,10,0.3599862116919481,0,False,1
9504-DSHWM,1,20,80,59.2,2,0.1785737434715065,1,False,0
5035-BVCXS,1,16,22,75.9,4,0.28502465776999125,0,False,0
6267-DCFFZ,1,22,120,90.05,2,0.6935804527428586,0,False,0
3533-UVMOM,1,27,204,70.95,5,0.14045484444950276,0,False,0
2439-LYPMQ,1,7,76,102.6,4,0.6657215103067753,0,False,0
4248-QPAVC,1,37,51,85.35,11,0.12086515442213962,0,False,1
1899-VXWXM,1,30,96,106.1,12,0.1554878762207019,0,True,1
1478-VPOAD,1,1,3,43.8,3,0.740379231214281,0,False,0
9995-HOTOH,1,29,252,59.0,5,0.48075716944329816,0,False,0
2988-PLAHS,1,8,9,69.95,4,0.7627806217500037,0,False,0
1371-OJCEK,1,24,144,24.35,2,0.19704420879792212,0,False,0
4999-IEZLT,1,22,132,29.45,0,0.2665939872179838,2,False,0
8883-ANODQ,1,4,204,84.4,3,0.17049206273572093,0,False,0
4690-LLKUA,1,37,68,45.05,10,0.5618524314911089,0,False,1
2351-RRBUE,1,27,28,20.65,1,0.3602000299444782,0,False,0
5980-BDHPY,1,3,288,87.1,0,0.21286509334580694,2,False,0
1498-DQNRX,1,22,58,19.85,0,0.20590928140028072,0,False,0
9469-WEJBT,1,13,74,90.35,0,0.7026516359753112,1,False,0
3331-HQDTW,1,32,102,109.8,9,0.1301478532732946,0,False,1
9490-DFPMD,1,80,126,84.65,10,0.6134229208297661,0,True,1
2581-VKIRT,1,27,177,65.5,0,0.10207007518844968,1,False,0
5442-XSDCW,1,57,22,79.5,10,0.2510191435446856,0,False,1
7426-WEIJX,1,27,120,80.95,2,0.779228368551987,0,False,0
2851-MMUTZ,1,16,81,56.15,0,0.26562193118428956,2,False,0
3049-NDXFL,1,63,2,85.8,9,0.28231755346180587,0,False,1
8580-AECUZ,1,64,2,79.1,10,0.49344025330864505,0,True,1
3307-TLCUD,1,12,68,34.4,4,0.3578544940348226,0,False,0
6625-FLENO,1,23,232,20.75,1,0.21550106584007758,0,False,0
2967-MXRAV,1,9,3,18.8,0,0.3924558041820121,0,False,0
7963-GQRMY,1,61,9,44.3,12,0.136139610859078,0,False,1
8189-HBVRW,1,11,212,90.8,2,0.7346291200147695,0,False,0
